property_id,check_in_date,room_category,successful_bookings,capacity,revenue,occupancy_percentage,day_of_week,day_type
19561,2022-07-10,RT1,27,36,2700,75.0,Sunday,Weekend
17564,2022-07-10,RT1,9,16,900,56.25,Sunday,Weekend
19562,2022-07-10,RT2,21,23,2100,91.30434782608695,Sunday,Weekend
18563,2022-07-10,RT2,21,29,2100,72.41379310344827,Sunday,Weekend
17561,2022-07-10,RT2,36,36,3600,100.0,Sunday,Weekend
17558,2022-07-10,RT2,35,50,3500,70.0,Sunday,Weekend
16562,2022-07-10,RT2,30,43,3000,69.76744186046511,Sunday,Weekend
16561,2022-07-10,RT2,21,24,2100,87.5,Sunday,Weekend
16558,2022-07-10,RT2,20,22,2000,90.9090909090909,Sunday,Weekend
19560,2022-07-10,RT2,34,38,3400,89.47368421052632,Sunday,Weekend
16563,2022-07-10,RT2,34,38,3400,89.47368421052632,Sunday,Weekend
16559,2022-07-10,RT2,38,41,3800,92.6829268292683,Sunday,Weekend
19559,2022-07-10,RT2,29,41,2900,70.73170731707317,Sunday,Weekend
19558,2022-07-10,RT2,26,39,2600,66.66666666666666,Sunday,Weekend
17559,2022-07-10,RT2,38,39,3800,97.43589743589743,Sunday,Weekend
16560,2022-07-10,RT2,24,34,2400,70.58823529411765,Sunday,Weekend
18562,2022-07-10,RT2,31,34,3100,91.17647058823529,Sunday,Weekend
18559,2022-07-10,RT2,26,44,2600,59.09090909090909,Sunday,Weekend
17563,2022-07-10,RT2,39,44,3900,88.63636363636364,Sunday,Weekend
17562,2022-07-10,RT2,17,30,1700,56.666666666666664,Sunday,Weekend
18558,2022-07-10,RT2,21,30,2100,70.0,Sunday,Weekend
17564,2022-07-10,RT2,24,40,2400,60.0,Sunday,Weekend
18561,2022-07-10,RT2,35,40,3500,87.5,Sunday,Weekend
18560,2022-07-10,RT2,36,40,3600,90.0,Sunday,Weekend
17560,2022-07-10,RT2,35,45,3500,77.77777777777779,Sunday,Weekend
19561,2022-07-10,RT2,31,45,3100,68.88888888888889,Sunday,Weekend
19563,2022-07-10,RT2,34,45,3400,75.55555555555556,Sunday,Weekend
19563,2022-07-10,RT3,21,29,2100,72.41379310344827,Sunday,Weekend
18560,2022-07-10,RT1,28,30,2800,93.33333333333333,Sunday,Weekend
19562,2022-07-10,RT3,25,29,2500,86.20689655172413,Sunday,Weekend
19561,2022-07-10,RT3,22,29,2200,75.86206896551724,Sunday,Weekend
18562,2022-07-10,RT3,27,29,2700,93.10344827586206,Sunday,Weekend
17558,2022-07-10,RT3,20,27,2000,74.07407407407408,Sunday,Weekend
17562,2022-07-10,RT3,15,27,1500,55.55555555555556,Sunday,Weekend
19559,2022-07-10,RT3,19,27,1900,70.37037037037037,Sunday,Weekend
16559,2022-07-10,RT3,28,32,2800,87.5,Sunday,Weekend
17560,2022-07-10,RT3,18,25,1800,72.0,Sunday,Weekend
18561,2022-07-10,RT3,22,25,2200,88.0,Sunday,Weekend
16561,2022-07-10,RT3,20,21,2000,95.23809523809523,Sunday,Weekend
16563,2022-07-10,RT3,19,20,1900,95.0,Sunday,Weekend
17559,2022-07-10,RT3,16,16,1600,100.0,Sunday,Weekend
17561,2022-07-10,RT3,17,19,1700,89.47368421052632,Sunday,Weekend
18558,2022-07-10,RT3,18,26,1800,69.23076923076923,Sunday,Weekend
18560,2022-07-10,RT3,23,24,2300,95.83333333333334,Sunday,Weekend
18563,2022-07-10,RT3,16,23,1600,69.56521739130434,Sunday,Weekend
19560,2022-07-10,RT3,18,19,1800,94.73684210526315,Sunday,Weekend
16560,2022-07-10,RT3,15,20,1500,75.0,Sunday,Weekend
17563,2022-07-10,RT3,15,16,1500,93.75,Sunday,Weekend
17564,2022-07-10,RT3,15,24,1500,62.5,Sunday,Weekend
16558,2022-07-10,RT3,8,8,800,100.0,Sunday,Weekend
16562,2022-07-10,RT3,14,18,1400,77.77777777777779,Sunday,Weekend
18559,2022-07-10,RT3,14,23,1400,60.86956521739131,Sunday,Weekend
19558,2022-07-10,RT3,14,21,1400,66.66666666666666,Sunday,Weekend
19559,2022-07-10,RT4,2,3,200,66.66666666666666,Sunday,Weekend
17558,2022-07-10,RT4,4,6,400,66.66666666666666,Sunday,Weekend
17562,2022-07-10,RT4,4,6,400,66.66666666666666,Sunday,Weekend
19563,2022-07-10,RT4,4,6,400,66.66666666666666,Sunday,Weekend
19558,2022-07-10,RT4,4,7,400,57.14285714285714,Sunday,Weekend
17561,2022-07-10,RT4,4,4,400,100.0,Sunday,Weekend
16562,2022-07-10,RT4,5,6,500,83.33333333333334,Sunday,Weekend
19561,2022-07-10,RT4,5,7,500,71.42857142857143,Sunday,Weekend
16560,2022-07-10,RT4,6,7,600,85.71428571428571,Sunday,Weekend
16561,2022-07-10,RT4,9,10,900,90.0,Sunday,Weekend
17560,2022-07-10,RT4,9,13,900,69.23076923076923,Sunday,Weekend
18561,2022-07-10,RT4,9,9,900,100.0,Sunday,Weekend
17564,2022-07-10,RT4,10,17,1000,58.82352941176471,Sunday,Weekend
18560,2022-07-10,RT4,15,15,1500,100.0,Sunday,Weekend
19560,2022-07-10,RT4,14,16,1400,87.5,Sunday,Weekend
18559,2022-07-10,RT4,12,19,1200,63.1578947368421,Sunday,Weekend
17563,2022-07-10,RT4,17,19,1700,89.47368421052632,Sunday,Weekend
19562,2022-07-10,RT4,14,14,1400,100.0,Sunday,Weekend
17559,2022-07-10,RT4,14,14,1400,100.0,Sunday,Weekend
18558,2022-07-10,RT4,14,20,1400,70.0,Sunday,Weekend
18562,2022-07-10,RT4,17,20,1700,85.0,Sunday,Weekend
18563,2022-07-10,RT4,12,18,1200,66.66666666666666,Sunday,Weekend
16563,2022-07-10,RT4,15,18,1500,83.33333333333334,Sunday,Weekend
16559,2022-07-10,RT4,17,18,1700,94.44444444444444,Sunday,Weekend
16558,2022-07-10,RT4,3,3,300,100.0,Sunday,Weekend
16559,2022-07-11,RT1,20,30,2000,66.66666666666666,Monday,Weekday
18560,2022-07-11,RT1,18,30,1800,60.0,Monday,Weekday
19562,2022-07-11,RT1,18,30,1800,60.0,Monday,Weekday
19563,2022-07-11,RT1,15,30,1500,50.0,Monday,Weekday
17558,2022-07-11,RT1,9,19,900,47.368421052631575,Monday,Weekday
16558,2022-07-11,RT1,11,19,1100,57.89473684210527,Monday,Weekday
17560,2022-07-11,RT1,18,40,1800,45.0,Monday,Weekday
19558,2022-07-11,RT1,17,40,1700,42.5,Monday,Weekday
19560,2022-07-11,RT1,17,26,1700,65.38461538461539,Monday,Weekday
17561,2022-07-11,RT1,16,26,1600,61.53846153846154,Monday,Weekday
16560,2022-07-11,RT1,19,34,1900,55.88235294117647,Monday,Weekday
16561,2022-07-11,RT1,10,18,1000,55.55555555555556,Monday,Weekday
16562,2022-07-11,RT1,16,31,1600,51.61290322580645,Monday,Weekday
16563,2022-07-11,RT1,25,41,2500,60.97560975609756,Monday,Weekday
17559,2022-07-11,RT1,21,32,2100,65.625,Monday,Weekday
17562,2022-07-11,RT1,8,20,800,40.0,Monday,Weekday
17563,2022-07-11,RT1,17,25,1700,68.0,Monday,Weekday
18558,2022-07-11,RT1,7,15,700,46.666666666666664,Monday,Weekday
18559,2022-07-11,RT1,17,42,1700,40.476190476190474,Monday,Weekday
18561,2022-07-11,RT1,21,33,2100,63.63636363636363,Monday,Weekday
18562,2022-07-11,RT1,24,38,2400,63.1578947368421,Monday,Weekday
18563,2022-07-11,RT1,13,27,1300,48.148148148148145,Monday,Weekday
19559,2022-07-11,RT1,12,24,1200,50.0,Monday,Weekday
19561,2022-07-11,RT1,19,36,1900,52.77777777777778,Monday,Weekday
17564,2022-07-11,RT1,7,16,700,43.75,Monday,Weekday
19562,2022-07-11,RT2,14,23,1400,60.86956521739131,Monday,Weekday
18563,2022-07-11,RT2,12,29,1200,41.37931034482759,Monday,Weekday
17561,2022-07-11,RT2,22,36,2200,61.111111111111114,Monday,Weekday
17558,2022-07-11,RT2,29,50,2900,57.99999999999999,Monday,Weekday
16562,2022-07-11,RT2,21,43,2100,48.837209302325576,Monday,Weekday
16561,2022-07-11,RT2,16,24,1600,66.66666666666666,Monday,Weekday
16558,2022-07-11,RT2,16,22,1600,72.72727272727273,Monday,Weekday
19560,2022-07-11,RT2,26,38,2600,68.42105263157895,Monday,Weekday
16563,2022-07-11,RT2,23,38,2300,60.526315789473685,Monday,Weekday
16559,2022-07-11,RT2,22,41,2200,53.65853658536586,Monday,Weekday
19559,2022-07-11,RT2,19,41,1900,46.34146341463415,Monday,Weekday
19558,2022-07-11,RT2,14,39,1400,35.8974358974359,Monday,Weekday
17559,2022-07-11,RT2,27,39,2700,69.23076923076923,Monday,Weekday
16560,2022-07-11,RT2,20,34,2000,58.82352941176471,Monday,Weekday
18562,2022-07-11,RT2,22,34,2200,64.70588235294117,Monday,Weekday
18559,2022-07-11,RT2,17,44,1700,38.63636363636363,Monday,Weekday
17563,2022-07-11,RT2,28,44,2800,63.63636363636363,Monday,Weekday
17562,2022-07-11,RT2,14,30,1400,46.666666666666664,Monday,Weekday
18558,2022-07-11,RT2,14,30,1400,46.666666666666664,Monday,Weekday
17564,2022-07-11,RT2,17,40,1700,42.5,Monday,Weekday
18561,2022-07-11,RT2,26,40,2600,65.0,Monday,Weekday
18560,2022-07-11,RT2,27,40,2700,67.5,Monday,Weekday
17560,2022-07-11,RT2,24,45,2400,53.333333333333336,Monday,Weekday
19561,2022-07-11,RT2,24,45,2400,53.333333333333336,Monday,Weekday
19563,2022-07-11,RT2,21,45,2100,46.666666666666664,Monday,Weekday
19563,2022-07-11,RT3,15,29,1500,51.724137931034484,Monday,Weekday
19562,2022-07-11,RT3,19,29,1900,65.51724137931035,Monday,Weekday
19561,2022-07-11,RT3,16,29,1600,55.172413793103445,Monday,Weekday
18562,2022-07-11,RT3,17,29,1700,58.620689655172406,Monday,Weekday
17558,2022-07-11,RT3,14,27,1400,51.85185185185185,Monday,Weekday
17562,2022-07-11,RT3,10,27,1000,37.03703703703704,Monday,Weekday
19559,2022-07-11,RT3,16,27,1600,59.25925925925925,Monday,Weekday
16559,2022-07-11,RT3,22,32,2200,68.75,Monday,Weekday
16558,2022-07-11,RT3,5,8,500,62.5,Monday,Weekday
18561,2022-07-11,RT3,18,25,1800,72.0,Monday,Weekday
18560,2022-07-11,RT3,15,24,1500,62.5,Monday,Weekday
16561,2022-07-11,RT3,14,21,1400,66.66666666666666,Monday,Weekday
16563,2022-07-11,RT3,14,20,1400,70.0,Monday,Weekday
18558,2022-07-11,RT3,14,26,1400,53.84615384615385,Monday,Weekday
16560,2022-07-11,RT3,9,20,900,45.0,Monday,Weekday
18559,2022-07-11,RT3,9,23,900,39.130434782608695,Monday,Weekday
16562,2022-07-11,RT3,10,18,1000,55.55555555555556,Monday,Weekday
17563,2022-07-11,RT3,10,16,1000,62.5,Monday,Weekday
19558,2022-07-11,RT3,10,21,1000,47.61904761904761,Monday,Weekday
17559,2022-07-11,RT3,12,16,1200,75.0,Monday,Weekday
17560,2022-07-11,RT3,11,25,1100,44.0,Monday,Weekday
17561,2022-07-11,RT3,11,19,1100,57.89473684210527,Monday,Weekday
18563,2022-07-11,RT3,11,23,1100,47.82608695652174,Monday,Weekday
19560,2022-07-11,RT3,11,19,1100,57.89473684210527,Monday,Weekday
17564,2022-07-11,RT3,11,24,1100,45.83333333333333,Monday,Weekday
16558,2022-07-11,RT4,2,3,200,66.66666666666666,Monday,Weekday
16562,2022-07-11,RT4,4,6,400,66.66666666666666,Monday,Weekday
19563,2022-07-11,RT4,4,6,400,66.66666666666666,Monday,Weekday
16560,2022-07-11,RT4,4,7,400,57.14285714285714,Monday,Weekday
19558,2022-07-11,RT4,4,7,400,57.14285714285714,Monday,Weekday
18561,2022-07-11,RT4,5,9,500,55.55555555555556,Monday,Weekday
16561,2022-07-11,RT4,6,10,600,60.0,Monday,Weekday
17560,2022-07-11,RT4,7,13,700,53.84615384615385,Monday,Weekday
19559,2022-07-11,RT4,1,3,100,33.33333333333333,Monday,Weekday
17564,2022-07-11,RT4,8,17,800,47.05882352941176,Monday,Weekday
18560,2022-07-11,RT4,9,15,900,60.0,Monday,Weekday
19560,2022-07-11,RT4,10,16,1000,62.5,Monday,Weekday
18559,2022-07-11,RT4,10,19,1000,52.63157894736842,Monday,Weekday
17563,2022-07-11,RT4,11,19,1100,57.89473684210527,Monday,Weekday
19562,2022-07-11,RT4,10,14,1000,71.42857142857143,Monday,Weekday
17559,2022-07-11,RT4,9,14,900,64.28571428571429,Monday,Weekday
18558,2022-07-11,RT4,10,20,1000,50.0,Monday,Weekday
18562,2022-07-11,RT4,13,20,1300,65.0,Monday,Weekday
18563,2022-07-11,RT4,9,18,900,50.0,Monday,Weekday
16563,2022-07-11,RT4,10,18,1000,55.55555555555556,Monday,Weekday
16559,2022-07-11,RT4,11,18,1100,61.111111111111114,Monday,Weekday
17558,2022-07-11,RT4,3,6,300,50.0,Monday,Weekday
17562,2022-07-11,RT4,3,6,300,50.0,Monday,Weekday
19561,2022-07-11,RT4,3,7,300,42.857142857142854,Monday,Weekday
17561,2022-07-11,RT4,3,4,300,75.0,Monday,Weekday
19563,2022-07-12,RT3,16,29,1600,55.172413793103445,Tuesday,Weekday
16559,2022-07-12,RT1,19,30,1900,63.33333333333333,Tuesday,Weekday
18560,2022-07-12,RT1,20,30,2000,66.66666666666666,Tuesday,Weekday
19562,2022-07-12,RT1,18,30,1800,60.0,Tuesday,Weekday
19563,2022-07-12,RT1,15,30,1500,50.0,Tuesday,Weekday
17558,2022-07-12,RT1,10,19,1000,52.63157894736842,Tuesday,Weekday
16558,2022-07-12,RT1,10,19,1000,52.63157894736842,Tuesday,Weekday
17560,2022-07-12,RT1,19,40,1900,47.5,Tuesday,Weekday
19558,2022-07-12,RT1,18,40,1800,45.0,Tuesday,Weekday
19560,2022-07-12,RT1,15,26,1500,57.692307692307686,Tuesday,Weekday
17561,2022-07-12,RT1,17,26,1700,65.38461538461539,Tuesday,Weekday
16560,2022-07-12,RT1,20,34,2000,58.82352941176471,Tuesday,Weekday
16561,2022-07-12,RT1,10,18,1000,55.55555555555556,Tuesday,Weekday
16562,2022-07-12,RT1,16,31,1600,51.61290322580645,Tuesday,Weekday
16563,2022-07-12,RT1,25,41,2500,60.97560975609756,Tuesday,Weekday
17559,2022-07-12,RT1,21,32,2100,65.625,Tuesday,Weekday
17562,2022-07-12,RT1,7,20,700,35.0,Tuesday,Weekday
17563,2022-07-12,RT1,17,25,1700,68.0,Tuesday,Weekday
18558,2022-07-12,RT1,8,15,800,53.333333333333336,Tuesday,Weekday
18559,2022-07-12,RT1,19,42,1900,45.23809523809524,Tuesday,Weekday
18561,2022-07-12,RT1,21,33,2100,63.63636363636363,Tuesday,Weekday
18562,2022-07-12,RT1,25,38,2500,65.78947368421053,Tuesday,Weekday
18563,2022-07-12,RT1,14,27,1400,51.85185185185185,Tuesday,Weekday
19559,2022-07-12,RT1,11,24,1100,45.83333333333333,Tuesday,Weekday
19561,2022-07-12,RT1,18,36,1800,50.0,Tuesday,Weekday
17564,2022-07-12,RT1,5,16,500,31.25,Tuesday,Weekday
19562,2022-07-12,RT2,15,23,1500,65.21739130434783,Tuesday,Weekday
18563,2022-07-12,RT2,14,29,1400,48.275862068965516,Tuesday,Weekday
17561,2022-07-12,RT2,22,36,2200,61.111111111111114,Tuesday,Weekday
17558,2022-07-12,RT2,27,50,2700,54.0,Tuesday,Weekday
16562,2022-07-12,RT2,22,43,2200,51.162790697674424,Tuesday,Weekday
16561,2022-07-12,RT2,16,24,1600,66.66666666666666,Tuesday,Weekday
16558,2022-07-12,RT2,13,22,1300,59.09090909090909,Tuesday,Weekday
19560,2022-07-12,RT2,22,38,2200,57.89473684210527,Tuesday,Weekday
16563,2022-07-12,RT2,25,38,2500,65.78947368421053,Tuesday,Weekday
16559,2022-07-12,RT2,26,41,2600,63.41463414634146,Tuesday,Weekday
19559,2022-07-12,RT2,19,41,1900,46.34146341463415,Tuesday,Weekday
19558,2022-07-12,RT2,18,39,1800,46.15384615384615,Tuesday,Weekday
17559,2022-07-12,RT2,25,39,2500,64.1025641025641,Tuesday,Weekday
16560,2022-07-12,RT2,17,34,1700,50.0,Tuesday,Weekday
18562,2022-07-12,RT2,17,34,1700,50.0,Tuesday,Weekday
18559,2022-07-12,RT2,18,44,1800,40.909090909090914,Tuesday,Weekday
17563,2022-07-12,RT2,29,44,2900,65.9090909090909,Tuesday,Weekday
17562,2022-07-12,RT2,12,30,1200,40.0,Tuesday,Weekday
18558,2022-07-12,RT2,15,30,1500,50.0,Tuesday,Weekday
17564,2022-07-12,RT2,17,40,1700,42.5,Tuesday,Weekday
18561,2022-07-12,RT2,23,40,2300,57.49999999999999,Tuesday,Weekday
18560,2022-07-12,RT2,26,40,2600,65.0,Tuesday,Weekday
17560,2022-07-12,RT2,22,45,2200,48.888888888888886,Tuesday,Weekday
19561,2022-07-12,RT2,22,45,2200,48.888888888888886,Tuesday,Weekday
19563,2022-07-12,RT2,22,45,2200,48.888888888888886,Tuesday,Weekday
19562,2022-07-12,RT3,18,29,1800,62.06896551724138,Tuesday,Weekday
19561,2022-07-12,RT3,14,29,1400,48.275862068965516,Tuesday,Weekday
18562,2022-07-12,RT3,20,29,2000,68.96551724137932,Tuesday,Weekday
17558,2022-07-12,RT3,14,27,1400,51.85185185185185,Tuesday,Weekday
17562,2022-07-12,RT3,10,27,1000,37.03703703703704,Tuesday,Weekday
19559,2022-07-12,RT3,15,27,1500,55.55555555555556,Tuesday,Weekday
16559,2022-07-12,RT3,19,32,1900,59.375,Tuesday,Weekday
16558,2022-07-12,RT3,5,8,500,62.5,Tuesday,Weekday
18561,2022-07-12,RT3,17,25,1700,68.0,Tuesday,Weekday
18560,2022-07-12,RT3,16,24,1600,66.66666666666666,Tuesday,Weekday
19558,2022-07-12,RT3,8,21,800,38.095238095238095,Tuesday,Weekday
16561,2022-07-12,RT3,13,21,1300,61.904761904761905,Tuesday,Weekday
16563,2022-07-12,RT3,13,20,1300,65.0,Tuesday,Weekday
19560,2022-07-12,RT3,13,19,1300,68.42105263157895,Tuesday,Weekday
18558,2022-07-12,RT3,14,26,1400,53.84615384615385,Tuesday,Weekday
16562,2022-07-12,RT3,9,18,900,50.0,Tuesday,Weekday
17564,2022-07-12,RT3,9,24,900,37.5,Tuesday,Weekday
16560,2022-07-12,RT3,10,20,1000,50.0,Tuesday,Weekday
18559,2022-07-12,RT3,10,23,1000,43.47826086956522,Tuesday,Weekday
17560,2022-07-12,RT3,12,25,1200,48.0,Tuesday,Weekday
18563,2022-07-12,RT3,12,23,1200,52.17391304347826,Tuesday,Weekday
17559,2022-07-12,RT3,11,16,1100,68.75,Tuesday,Weekday
17561,2022-07-12,RT3,11,19,1100,57.89473684210527,Tuesday,Weekday
17563,2022-07-12,RT3,11,16,1100,68.75,Tuesday,Weekday
19559,2022-07-12,RT4,2,3,200,66.66666666666666,Tuesday,Weekday
16558,2022-07-12,RT4,2,3,200,66.66666666666666,Tuesday,Weekday
19558,2022-07-12,RT4,4,7,400,57.14285714285714,Tuesday,Weekday
19561,2022-07-12,RT4,4,7,400,57.14285714285714,Tuesday,Weekday
18561,2022-07-12,RT4,5,9,500,55.55555555555556,Tuesday,Weekday
16561,2022-07-12,RT4,6,10,600,60.0,Tuesday,Weekday
17560,2022-07-12,RT4,7,13,700,53.84615384615385,Tuesday,Weekday
17564,2022-07-12,RT4,7,17,700,41.17647058823529,Tuesday,Weekday
18560,2022-07-12,RT4,10,15,1000,66.66666666666666,Tuesday,Weekday
19560,2022-07-12,RT4,10,16,1000,62.5,Tuesday,Weekday
18559,2022-07-12,RT4,8,19,800,42.10526315789473,Tuesday,Weekday
17563,2022-07-12,RT4,12,19,1200,63.1578947368421,Tuesday,Weekday
19562,2022-07-12,RT4,8,14,800,57.14285714285714,Tuesday,Weekday
17559,2022-07-12,RT4,9,14,900,64.28571428571429,Tuesday,Weekday
18558,2022-07-12,RT4,10,20,1000,50.0,Tuesday,Weekday
18562,2022-07-12,RT4,13,20,1300,65.0,Tuesday,Weekday
18563,2022-07-12,RT4,8,18,800,44.44444444444444,Tuesday,Weekday
16563,2022-07-12,RT4,11,18,1100,61.111111111111114,Tuesday,Weekday
16559,2022-07-12,RT4,12,18,1200,66.66666666666666,Tuesday,Weekday
16562,2022-07-12,RT4,3,6,300,50.0,Tuesday,Weekday
17558,2022-07-12,RT4,3,6,300,50.0,Tuesday,Weekday
17562,2022-07-12,RT4,3,6,300,50.0,Tuesday,Weekday
19563,2022-07-12,RT4,3,6,300,50.0,Tuesday,Weekday
16560,2022-07-12,RT4,3,7,300,42.857142857142854,Tuesday,Weekday
17561,2022-07-12,RT4,3,4,300,75.0,Tuesday,Weekday
19563,2022-07-13,RT3,16,29,1600,55.172413793103445,Wednesday,Weekday
18560,2022-07-13,RT1,19,30,1900,63.33333333333333,Wednesday,Weekday
19562,2022-07-13,RT1,19,30,1900,63.33333333333333,Wednesday,Weekday
19563,2022-07-13,RT1,17,30,1700,56.666666666666664,Wednesday,Weekday
17558,2022-07-13,RT1,11,19,1100,57.89473684210527,Wednesday,Weekday
16558,2022-07-13,RT1,10,19,1000,52.63157894736842,Wednesday,Weekday
17560,2022-07-13,RT1,21,40,2100,52.5,Wednesday,Weekday
19558,2022-07-13,RT1,17,40,1700,42.5,Wednesday,Weekday
19560,2022-07-13,RT1,19,26,1900,73.07692307692307,Wednesday,Weekday
17561,2022-07-13,RT1,15,26,1500,57.692307692307686,Wednesday,Weekday
16560,2022-07-13,RT1,19,34,1900,55.88235294117647,Wednesday,Weekday
16561,2022-07-13,RT1,11,18,1100,61.111111111111114,Wednesday,Weekday
16562,2022-07-13,RT1,14,31,1400,45.16129032258064,Wednesday,Weekday
16563,2022-07-13,RT1,27,41,2700,65.85365853658537,Wednesday,Weekday
17559,2022-07-13,RT1,18,32,1800,56.25,Wednesday,Weekday
17562,2022-07-13,RT1,9,20,900,45.0,Wednesday,Weekday
17563,2022-07-13,RT1,16,25,1600,64.0,Wednesday,Weekday
18558,2022-07-13,RT1,7,15,700,46.666666666666664,Wednesday,Weekday
18559,2022-07-13,RT1,19,42,1900,45.23809523809524,Wednesday,Weekday
18561,2022-07-13,RT1,23,33,2300,69.6969696969697,Wednesday,Weekday
18562,2022-07-13,RT1,26,38,2600,68.42105263157895,Wednesday,Weekday
18563,2022-07-13,RT1,14,27,1400,51.85185185185185,Wednesday,Weekday
19559,2022-07-13,RT1,12,24,1200,50.0,Wednesday,Weekday
19561,2022-07-13,RT1,20,36,2000,55.55555555555556,Wednesday,Weekday
17564,2022-07-13,RT1,6,16,600,37.5,Wednesday,Weekday
19562,2022-07-13,RT2,13,23,1300,56.52173913043478,Wednesday,Weekday
18563,2022-07-13,RT2,15,29,1500,51.724137931034484,Wednesday,Weekday
17561,2022-07-13,RT2,23,36,2300,63.888888888888886,Wednesday,Weekday
17558,2022-07-13,RT2,26,50,2600,52.0,Wednesday,Weekday
16562,2022-07-13,RT2,23,43,2300,53.48837209302325,Wednesday,Weekday
16561,2022-07-13,RT2,16,24,1600,66.66666666666666,Wednesday,Weekday
16558,2022-07-13,RT2,12,22,1200,54.54545454545454,Wednesday,Weekday
19560,2022-07-13,RT2,23,38,2300,60.526315789473685,Wednesday,Weekday
16563,2022-07-13,RT2,20,38,2000,52.63157894736842,Wednesday,Weekday
16559,2022-07-13,RT2,27,41,2700,65.85365853658537,Wednesday,Weekday
19559,2022-07-13,RT2,21,41,2100,51.21951219512195,Wednesday,Weekday
19558,2022-07-13,RT2,17,39,1700,43.58974358974359,Wednesday,Weekday
17559,2022-07-13,RT2,26,39,2600,66.66666666666666,Wednesday,Weekday
16560,2022-07-13,RT2,19,34,1900,55.88235294117647,Wednesday,Weekday
18562,2022-07-13,RT2,22,34,2200,64.70588235294117,Wednesday,Weekday
18559,2022-07-13,RT2,18,44,1800,40.909090909090914,Wednesday,Weekday
17563,2022-07-13,RT2,28,44,2800,63.63636363636363,Wednesday,Weekday
17562,2022-07-13,RT2,13,30,1300,43.333333333333336,Wednesday,Weekday
18558,2022-07-13,RT2,18,30,1800,60.0,Wednesday,Weekday
17564,2022-07-13,RT2,16,40,1600,40.0,Wednesday,Weekday
18561,2022-07-13,RT2,23,40,2300,57.49999999999999,Wednesday,Weekday
18560,2022-07-13,RT2,27,40,2700,67.5,Wednesday,Weekday
17560,2022-07-13,RT2,21,45,2100,46.666666666666664,Wednesday,Weekday
19561,2022-07-13,RT2,24,45,2400,53.333333333333336,Wednesday,Weekday
19563,2022-07-13,RT2,22,45,2200,48.888888888888886,Wednesday,Weekday
16559,2022-07-13,RT1,19,30,1900,63.33333333333333,Wednesday,Weekday
19562,2022-07-13,RT3,19,29,1900,65.51724137931035,Wednesday,Weekday
19561,2022-07-13,RT3,14,29,1400,48.275862068965516,Wednesday,Weekday
18562,2022-07-13,RT3,18,29,1800,62.06896551724138,Wednesday,Weekday
17558,2022-07-13,RT3,15,27,1500,55.55555555555556,Wednesday,Weekday
17562,2022-07-13,RT3,11,27,1100,40.74074074074074,Wednesday,Weekday
19559,2022-07-13,RT3,12,27,1200,44.44444444444444,Wednesday,Weekday
16559,2022-07-13,RT3,23,32,2300,71.875,Wednesday,Weekday
16558,2022-07-13,RT3,6,8,600,75.0,Wednesday,Weekday
18560,2022-07-13,RT3,15,24,1500,62.5,Wednesday,Weekday
17563,2022-07-13,RT3,8,16,800,50.0,Wednesday,Weekday
19558,2022-07-13,RT3,8,21,800,38.095238095238095,Wednesday,Weekday
16561,2022-07-13,RT3,13,21,1300,61.904761904761905,Wednesday,Weekday
17560,2022-07-13,RT3,13,25,1300,52.0,Wednesday,Weekday
18558,2022-07-13,RT3,13,26,1300,50.0,Wednesday,Weekday
18561,2022-07-13,RT3,13,25,1300,52.0,Wednesday,Weekday
16560,2022-07-13,RT3,10,20,1000,50.0,Wednesday,Weekday
17561,2022-07-13,RT3,10,19,1000,52.63157894736842,Wednesday,Weekday
18559,2022-07-13,RT3,10,23,1000,43.47826086956522,Wednesday,Weekday
18563,2022-07-13,RT3,12,23,1200,52.17391304347826,Wednesday,Weekday
19560,2022-07-13,RT3,12,19,1200,63.1578947368421,Wednesday,Weekday
16562,2022-07-13,RT3,11,18,1100,61.111111111111114,Wednesday,Weekday
16563,2022-07-13,RT3,11,20,1100,55.00000000000001,Wednesday,Weekday
17559,2022-07-13,RT3,11,16,1100,68.75,Wednesday,Weekday
17564,2022-07-13,RT3,11,24,1100,45.83333333333333,Wednesday,Weekday
19559,2022-07-13,RT4,2,3,200,66.66666666666666,Wednesday,Weekday
16558,2022-07-13,RT4,2,3,200,66.66666666666666,Wednesday,Weekday
16560,2022-07-13,RT4,4,7,400,57.14285714285714,Wednesday,Weekday
19561,2022-07-13,RT4,4,7,400,57.14285714285714,Wednesday,Weekday
18561,2022-07-13,RT4,5,9,500,55.55555555555556,Wednesday,Weekday
16561,2022-07-13,RT4,6,10,600,60.0,Wednesday,Weekday
17560,2022-07-13,RT4,6,13,600,46.15384615384615,Wednesday,Weekday
17564,2022-07-13,RT4,6,17,600,35.294117647058826,Wednesday,Weekday
18560,2022-07-13,RT4,10,15,1000,66.66666666666666,Wednesday,Weekday
19560,2022-07-13,RT4,10,16,1000,62.5,Wednesday,Weekday
18559,2022-07-13,RT4,8,19,800,42.10526315789473,Wednesday,Weekday
17563,2022-07-13,RT4,11,19,1100,57.89473684210527,Wednesday,Weekday
19562,2022-07-13,RT4,9,14,900,64.28571428571429,Wednesday,Weekday
17559,2022-07-13,RT4,9,14,900,64.28571428571429,Wednesday,Weekday
18558,2022-07-13,RT4,9,20,900,45.0,Wednesday,Weekday
18562,2022-07-13,RT4,12,20,1200,60.0,Wednesday,Weekday
